BM Units Registered with Central Registration Agency 
 
BM Unit ID,BMU Name,Party Name,Party ID,BMU Type,NGC BMU Name,GSP Group Id,GSP Group Name,Trading Unit Name,Prod/Cons Flag,Prod/Cons Status,TLF,GC,DC,CALF,BMCAIC,BMCAEC,Exempt Export Flag,Base TU Flag,FPN Flag,Interconnector Id,Effective From, Manual Credit Qualifying Flag, Credit Qualifying Status
2__BEETL000,"EETL in East Midlands","Economy Energy Trading Limited",PAL,G,"",_B,"East Midlands","DEFAULT__B",,C,0,4.7,-6.3708,.1012,-.645,.476,F,T,F,,01/03/15,,F
2__BEFLS000,"EFLS_B","Effortless Energy Ltd",EENERGY,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5063,0,0,F,T,F,,01/03/15,,F
2__BEMEB000,"2__BEMEB000","E.ON Energy Solutions Limited",PGENERGY,G,"EMD-PGE01",_B,"East Midlands","DEFAULT__B",,C,0,0,-820,.5838,-478.716,0,F,T,T,,01/03/15,,F
2__BENDC000,"2__BENDC000","EPG Energy Limited",EPGNRG,G,"",_B,"East Midlands","DEFAULT__B",,C,0,11.7,-.5,-17.2045,8.602,-201.293,F,T,F,,01/03/15,,F
2__BENEC000,"2__BENEC000","Eneco Energy Trade",ENECOUK,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5063,0,0,F,T,F,,01/03/15,,F
2__BENRD000,"2__BENRD000","British Gas Trading Ltd",BRITGAS,G,"EMD-ENR01",_B,"East Midlands","DEFAULT__B",,C,0,148,-320,.3317,-106.144,49.092,F,T,T,,01/03/15,,F
2__BENRG000,"2__BENRG000","Opus Energy Renewables Limited",EVENERGY,G,"",_B,"East Midlands","DEFAULT__B",,C,0,34.94,0,.2168,0,7.575,F,T,F,,01/03/15,,F
2__BENRG001,"ENRG Additional B1","Opus Energy Renewables Limited",EVENERGY,S,"",_B,"East Midlands","DEFAULT__B",,C,0,4,0,.5063,0,2.025,F,T,F,,01/03/15,F,F
2__BENRG002,"ENRGB2","Opus Energy Renewables Limited",EVENERGY,S,"",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5063,0,0,F,T,F,,01/03/15,F,F
2__BEPHH000,"2__BEPHH000","Economy Power",ECON1,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5063,0,0,F,T,F,,01/03/15,,F
2__BEURO000,"2__BEURO000","Robin Hood Energy Limited",EUROPA,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5063,0,0,F,T,F,,01/03/15,,F
2__BFNRG000,"2__BFNRG000","Farmoor Energy Limited",FRENERGY,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,-1.7,.5063,-.861,0,F,T,F,,01/03/15,,F
2__BFOUR000,"2__BFOUR000","IPM Energy Retail Ltd",FOUR,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5063,0,0,F,T,F,,01/03/15,,F
2__BFRST000,"2__BFRST000","First Utility Limited",FRST01,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,-60.648,.5168,-31.343,0,F,T,F,,17/04/15,,F
2__BFSEN000,"2__BFSEN000","F & S Energy Ltd",FSE0001,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5063,0,0,F,T,F,,01/03/15,,F
2__BGANY000,"2__BGANY000","LOCO2 Energy Supply Limited",GANYMEDE,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5063,0,0,F,T,F,,01/03/15,,F
2__BGETW000,"2__BGETW000","Utilita Energy Limited",UTILITA,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,-5,.2328,-1.164,0,F,T,F,,01/03/15,,F
2__BGMTR000,"2__BGMTR000","Gazprom M & T Retail Ltd",GMTR,G,"",_B,"East Midlands","DEFAULT__B",,C,0,3,-29.818,.3874,-11.551,1.162,F,T,F,,01/03/15,,F
2__BGNRG000,"2__BGNRG000","Garsington Energy Ltd",GRENERGY,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.6416,0,0,F,T,F,,01/03/15,,F
2__BHAVE000,"2__BHAVE000","Haven Power Ltd",HAVEN,G,"EMD-HVN01",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5063,0,0,F,T,T,,01/03/15,,F
2__BHOLB000,"2__BHOLB000","Holborn Energy Limited",HOLBORN,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5063,0,0,F,T,F,,01/03/15,,F
2__BHPOW000,"2__BHPOW000","Haven Power Ltd",HAVEN,G,"EMD-HPW01",_B,"East Midlands","DEFAULT__B",,C,0,5,-281.6,.6892,-194.079,3.446,F,T,T,,27/04/15,,F
2__BHUDS000,"2__BHUDS000","Hudson Energy Supply UK Ltd",AMPERE,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,-38,.5971,-22.69,0,F,T,F,,01/03/15,,F
2__BHYDE000,"SSE SBMU1 - East Mid GSPG","SSE Energy Supply Limited",SSE,G,"EMD-SSE01",_B,"East Midlands","DEFAULT__B",,C,0,0,-64,.7162,-45.837,0,F,T,T,,27/03/15,,F
2__BIMPO000,"2__BIMPO000","SSE Energy Supply Limited",SSE,G,"EMD-ATL01",_B,"East Midlands","DEFAULT__B",,C,0,0,-2,.5063,-1.013,0,F,T,F,,01/03/15,,F
2__BIMPX000,"2__BIMPX000","INEOS Chlor Energy LTD",IMPX,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5063,0,0,F,T,F,,01/03/15,,F
2__BINDE000,"INDE EAST MIDLANDS","Npower Direct Limited",NITTWO01,G,"EMD-INE01",_B,"East Midlands","DEFAULT__B",,C,0,0,-38.6112,.5244,-20.248,0,F,T,T,,01/03/15,,F
2__BIRID000,"2__BIRID000","PFP Energy Supplies Limited",IRIDIUM,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5063,0,0,F,T,F,,01/03/15,,F
2__BJERE000,"2__BJERE000","Hudson Energy Supply UK Ltd",AMPERE,G,"BJERE000",_B,"East Midlands","DEFAULT__B",,C,0,0,-6,.5364,-3.218,0,F,T,F,,01/03/15,,F
2__BJETS000,"2__BJETS000","Tempus Energy Supply Limited",JETSTREA,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5063,0,0,F,T,F,,01/03/15,,F
2__BKENS000,"2__BKENS000","Kensington Power Limited",KENSINGT,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5063,0,0,F,T,F,,01/03/15,,F
2__BLIGH000,"2__BLIGH000","MVV Environment Services Ltd",LIGHTNIN,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5063,0,0,F,T,F,,01/03/15,,F
2__BLOND000,"LE Default BMUid EMEB","EDF Energy Customers PLC",LENCO,G,"EMD-LON01",_B,"East Midlands","DEFAULT__B",,C,0,0,-618,.6982,-431.488,0,F,T,T,,08/04/15,,F
2__BLORM000,"Lorimer_B","Epower Supply Ltd",LORM,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,-2.9,.5063,-1.468,0,F,T,F,,01/03/15,,F
2__BLUME000,"2__BLUME000","GNERGY Limited",LUMA,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5063,0,0,F,T,F,,01/03/15,,F
2__BMAEL000,"2__BMAEL000","MA Energy Limited",MA200308,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,-1,.5353,-.535,0,F,T,F,,01/03/15,,F
2__BMAET000,"MA Energy Ltd","MA Energy Limited",MA200308,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5063,0,0,F,T,F,,01/03/15,,F
2__BMAGN000,"2__BMAGN000","DONG Energy Power Sales UK Ltd",MAGNETIC,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,-13.8,.7272,-10.035,0,F,T,F,,01/03/15,,F
2__BMANW000,"2__BMANW000","SP Energy Retail Ltd",SPSUP01,G,"EMD-MNW01",_B,"East Midlands","DEFAULT__B",,C,0,0,-1,.5188,-.519,0,F,T,T,,01/03/15,,F
2__BMARB000,"2__BMARB000","Marble Power Limited",MARBLE,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5063,0,0,F,T,F,,01/03/15,,F
2__BMIDE000,"NPEC East Mid Area MIDE","Npower Limited",NPOWER01,G,"EMD-MID01",_B,"East Midlands","DEFAULT__B",,C,0,0,-58.5894,.4901,-28.715,0,F,T,T,,01/03/15,,F
2__BMSCG000,"2__BMSCG000","Morgan Stanley",MSCGI,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5063,0,0,F,T,F,,01/03/15,,F
2__BNATP000,"NPEC East Mid Area NATP","Npower Limited",NPOWER01,G,"EMD-NPE01",_B,"East Midlands","DEFAULT__B",,C,0,0,-485.5058,.6125,-297.372,0,F,T,T,,01/03/15,,F
2__BNEEB000,"2__BNEEB000","NPower Northern Supply Ltd",NEEB,G,"EMD-NEE01",_B,"East Midlands","DEFAULT__B",,C,0,0,-139.0386,.4835,-67.225,0,F,T,T,,01/03/15,,F
2__BNELC000,"BE Stage 2 Default for GSP _B","British Energy Direct Ltd",BEDL001,G,"EMD-BET01",_B,"East Midlands","DEFAULT__B",,C,0,0,-2,.4224,-.845,0,F,T,T,,01/03/15,,F
2__BNORW000,"2__BNORW000","E.ON Energy Solutions Limited",PGENERGY,G,"EMD-NWP01",_B,"East Midlands","DEFAULT__B",,C,0,0,-4,.5592,-2.237,0,F,T,T,,01/03/15,,F
2__BNUCE000,"2__BNUCE000","NDA",MAGNOX,G,"EMD-MEC01",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5063,0,0,F,T,F,,01/03/15,,F
2__BOBER000,"2__BOBER000","Addito Supply Limited",OBERON,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.49,0,0,F,T,F,,01/03/15,,F
2__BOGAS000,"2__BOGAS000","British Gas Trading Ltd",BRITGAS,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,-.816,.5063,-.413,0,F,T,F,,01/03/15,,F
2__BOSMI000,"2__BOSMI000","Osmium Energy Supply Limited",OSMIUM,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5063,0,0,F,T,F,,01/03/15,,F
2__BOVOE000,"2__BOVOE000","OVO Electricity Ltd",OVOE,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,-38.06,.5413,-20.602,0,F,T,F,,15/04/15,,F
2__BOXPO000,"2__BOXPO000","Opus Energy Limited",OXFPOWER,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,-33.14,.5363,-17.773,0,F,T,F,,08/04/15,,F
2__BPADD000,"2__BPADD000","Paddington Power Limited",PADDINGT,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5063,0,0,F,T,F,,01/03/15,,F
2__BPALL000,"2__BPALL000","Palladium Energy Supply Ltd",PALLAD,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5063,0,0,F,T,F,,01/03/15,,F
2__BPGEN000,"2__BPGEN000","E.ON UK plc",POWERGEN,G,"EMD-PGU01",_B,"East Midlands","DEFAULT__B",,C,0,0,-398,.6183,-246.083,0,F,T,T,,01/03/15,,F
2__BPURE000,"2__BPURE000","Good Energy Limited",PURE,G,"",_B,"East Midlands","DEFAULT__B",,C,0,5.2,-2.6,.0048,-.012,.025,F,T,F,,01/03/15,,F
2__BREGE000,"2__BREGE000","Regent Power Limited",REGENT,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5063,0,0,F,T,F,,01/03/15,,F
2__BRENC000,"2__BRENC000","The Renewable Energy Co Ltd",RENC,G,"EMD-RNW01",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5063,0,0,F,T,F,,01/03/15,,F
2__BRHOD000,"2__BRHOD000","Rhodium Energy Supply Limited",RHODIUM,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5063,0,0,F,T,F,,01/03/15,,F
2__BRWED000,"2__BRWED000","GDF SUEZ Marketing Ltd",RWETDL,G,"EMD-GDF01",_B,"East Midlands","DEFAULT__B",,C,0,0,-210,.6452,-135.492,0,F,T,T,,01/03/15,,F
2__BSEEB000,"2__BSEEB000","EDF Energy Customers PLC",LENCO,G,"EMD-SEE01",_B,"East Midlands","DEFAULT__B",,C,0,0,-18,.6146,-11.063,0,F,T,T,,08/04/15,,F
2__BSIRO000,"2__BSIRO000","Sirocco Energy Supply Limited",SIROCCO,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5063,0,0,F,T,F,,01/03/15,,F
2__BSMAL000,"2__BSMAL000","Smartestenergy Limited",SMARTEST,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5063,0,0,F,T,F,,01/03/15,,F
2__BSMAR000,"2__BSMAR000","Smartestenergy Limited",SMARTEST,G,"EMD-SEL01",_B,"East Midlands","DEFAULT__B",,C,0,148,-114,.551,-62.814,81.548,F,T,T,,02/04/15,,F
2__BSMAR001,"Derby","Smartestenergy Limited",SMARTEST,S,"EMD-SELA1",_B,"East Midlands","DEFAULT__B",,C,0,64,-2,.5063,-1.013,32.403,F,T,T,,01/03/15,,F
2__BSOUT000,"SE SBMU1 - East Mid GSPG","SSE Energy Supply Limited",SSE,G,"EMD-STH01",_B,"East Midlands","DEFAULT__B",,C,0,0,-456,.6429,-293.162,0,F,T,T,,01/03/15,,F
2__BSPOW000,"2__BSPOW000","SP Energy Retail Ltd",SPSUP01,G,"EMD-SPC01",_B,"East Midlands","DEFAULT__B",,C,0,0,-303.2,.6177,-187.287,0,F,T,T,,01/03/15,,F
2__BSPRK000,"2__BSPRK000","Spark Energy Supply Limited",SPARKNRG,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,-10,.5109,-5.109,0,F,T,F,,26/03/15,,F
2__BSTAT000,"STAT B East Midlands","Statkraft Markets Gmbh",STATKRA1,G,"",_B,"East Midlands","DEFAULT__B",,C,0,102,0,.2255,0,23.001,F,T,F,,01/03/15,,F
2__BSWAE000,"SWA SBMU1 - East Mid GSPG","SSE Energy Supply Limited",SSE,G,"EMD-SWA01",_B,"East Midlands","DEFAULT__B",,C,0,0,-2,.587,-1.174,0,F,T,T,,01/03/15,,F
2__BSWEB000,"SWEB Default BMUid EMEB","EDF Energy Customers PLC",LENCO,G,"EMD-SWT01",_B,"East Midlands","DEFAULT__B",,C,0,0,-8,.5387,-4.31,0,F,T,T,,08/04/15,,F
2__BSYMB000,"2__BSYMB000","Symbio Energy Ltd",SYMBIO18,G,"EMD-SYM01",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.7,0,0,F,T,T,,01/03/15,,F
2__BTEAM000,"2__BTEAM000","Team",TEAM01,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5063,0,0,F,T,F,,01/03/15,,F
2__BTGPL000,"2__BTGPL000","Total Gas & Power Ltd",TFEGP,G,"EMD-TFE01",_B,"East Midlands","DEFAULT__B",,C,0,0,-90,.5891,-53.019,0,F,T,T,,01/03/15,,F
2__BTHRE000,"2__BTHRE000","Corona Energy Retail 5 Ltd",SUPELEC3,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5063,0,0,F,T,F,,01/03/15,,F
2__BTREX000,"2__BTREX000","POWER4ALL Limited",POWER4,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,-20.6,.7535,-15.522,0,F,T,F,,01/03/15,,F
2__BVAVU000,"VAVU_B","Vavu Power Limited",VAVU,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5063,0,0,F,T,F,,01/03/15,,F
2__BVETS000,"VTS_GSP_B_002","Vattenfall Energy Trading",VTS,G,"",_B,"East Midlands","DEFAULT__B",,C,0,22,0,.5063,0,11.139,F,T,F,,01/03/15,,F
2__BVOLT000,"2__BVOLT000","Co-operative Energy Limited",VOLA,G,"",_B,"East Midlands","DEFAULT__B",,C,0,.9,-22.24,.5082,-11.302,.457,F,T,F,,01/03/15,,F
2__BYELG000,"_B  Default BM East Midlands","NPower Yorkshire Supply Ltd",YE,G,"EMD-YEP01",_B,"East Midlands","DEFAULT__B",,C,0,0,-4.1804,.5258,-2.198,0,F,T,T,,01/03/15,,F
2__CALTI000,"2__CALTI000","GB Energy Supply Limited",ALTITUDE,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5368,0,0,F,T,F,,01/03/15,,F
2__CANGE000,"2__CANGE000","Angel Energy Limited",ANGEL,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5368,0,0,F,T,F,,01/03/15,,F
2__CAXIS000,"2__CAXIS000","Axis Telecom Ltd",AXISTELE,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.525,0,0,F,T,F,,01/03/15,,F
2__CAXPO000,"2__CAXPO000","AXPO UK LIMITED",EGLUK,G,"LON-AXPO1",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5368,0,0,F,T,F,,01/03/15,,F
2__CBARB000,"2__CBARB000","Barbican Power Limited",BARBICAN,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5368,0,0,F,T,F,,01/03/15,,F
2__CBAYS000,"2__CBAYS000","Bayswater Energy Limited",BAYSWATE,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5368,0,0,F,T,F,,01/03/15,,F
2__CBGAS000,"2__CBGAS000","British Gas Trading Ltd",BRITGAS,G,"LON-BGS01",_C,"LE Distribution","DEFAULT__C",,C,0,0,-472,.4669,-220.377,0,F,T,T,,01/03/15,,F
2__CBIZZ000,"2__CBIZZ000","British Gas Trading Ltd",BRITGAS,G,"LON-BIZ01",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5368,0,0,F,T,F,,01/03/15,,F
2__CBNRG000,"2__CBNRG000","Electricity Plus Supply Ltd",BAENERGY,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,-25.5444,.5134,-13.114,0,F,T,F,,01/03/15,,F
2__CCALL000,"2__CCALL000","Extra Energy Supply Limited",CALLISTO,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,-15.744,.5368,-8.451,0,F,T,F,,01/03/15,,F
2__CCIRC000,"2__CCIRC000","Flow Energy Ltd",CIRCUIT,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,4.24,-1.766,.4791,-.846,2.031,F,T,F,,01/03/15,,F
2__CCIRC001,"FLOWHH_C1","Flow Energy Ltd",CIRCUIT,S,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5368,0,0,F,T,F,,01/03/15,F,F
2__CCNDL000,"2__CCNDL000","NEAS Energy Limited",CNDA,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5368,0,0,F,T,F,,01/03/15,,F
2__CCNRG000,"2__CCNRG000","Opus Energy (Corporate) Ltd",CHENERGY,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,-58.54,.6115,-35.797,0,F,T,F,,08/04/15,,F
2__CCOOP000,"2__CCOOP000","I Supply Energy Limited",COOP,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,-4.502,.5001,-2.251,0,F,T,F,,01/03/15,,F
2__CCOUL000,"2__CCOUL000","Coulomb Energy Supply Limited",COULOMB,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5368,0,0,F,T,F,,01/03/15,,F
2__CCROW000,"2__CCROW000","Reuben Power Supply Limited",CROWELEC,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5368,0,0,F,T,F,,01/03/15,,F
2__CDNRG000,"2__CDNRG000","Donnington Energy Limited",DOENERGY,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5368,0,0,F,T,F,,01/03/15,,F
2__CDUAL000,"2__CDUAL000","Dual Energy Direct Limited",DUALENER,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,-5.976,.5068,-3.029,0,F,T,F,,01/03/15,,F
2__CEBES000,"2__CEBES000","BES Commercial Electricity Ltd",EBEA,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,-10.37,.4746,-4.922,0,F,T,F,,01/03/15,,F
2__CECOA000,"2__CECOA000","British Gas Trading Ltd",BRITGAS,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5368,0,0,F,T,F,,01/03/15,,F
2__CECON000,"2__CECON000","Economy Power",ECON1,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5368,0,0,F,T,F,,01/03/15,,F
2__CECOT000,"2__CECOT000","The Renewable Energy Co Ltd",RENC,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,-22,.6244,-13.737,0,F,T,F,,23/03/15,,F
2__CEDCO000,"2__CEDCO000","Energy Data Company Limited",ENDC,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5368,0,0,F,T,F,,01/03/15,,F
2__CEDIR000,"2__CEDIR000","British Gas Trading Ltd",BRITGAS,G,"LON-EDR01",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5368,0,0,F,T,T,,01/03/15,,F
2__CEELC000,"2__CEELC000","E.ON Energy Solutions Limited",PGENERGY,G,"LON-EAS01",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.05,0,0,F,T,T,,01/03/15,,F
2__CEENG000,"2__CEENG000","E.ON Energy Solutions Limited",PGENERGY,G,"LON-EST01",_C,"LE Distribution","DEFAULT__C",,C,0,0,-8,.4793,-3.834,0,F,T,T,,01/03/15,,F
2__CEESL000,"EESL_C","ECONOMY ENERGY SUPPLY LTD",EESL,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5368,0,0,F,T,F,,01/03/15,,F
2__CEETL000,"EETL in London","Economy Energy Trading Limited",PAL,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,-.031,.4424,-.014,0,F,T,F,,01/03/15,,F
2__CEFLS000,"EFLS_C","Effortless Energy Ltd",EENERGY,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5368,0,0,F,T,F,,01/03/15,,F
2__CEMEB000,"2__CEMEB000","E.ON Energy Solutions Limited",PGENERGY,G,"LON-PGE01",_C,"LE Distribution","DEFAULT__C",,C,0,0,-216,.6325,-136.62,0,F,T,T,,08/04/15,,F
2__CENDC000,"2__CENDC000","EPG Energy Limited",EPGNRG,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,4.6,-2.8,-.3288,.921,-1.512,F,T,F,,01/03/15,,F
2__CENEC000,"2__CENEC000","Eneco Energy Trade",ENECOUK,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5368,0,0,F,T,F,,01/03/15,,F
2__CENRD000,"2__CENRD000","British Gas Trading Ltd",BRITGAS,G,"LON-ENR01",_C,"LE Distribution","DEFAULT__C",,C,0,0,-496,.5735,-284.456,0,F,T,T,,01/03/15,,F
2__CENRG000,"2__CENRG000","Opus Energy Renewables Limited",EVENERGY,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,8.46,0,.6496,0,5.496,F,T,F,,01/03/15,,F
2__CENRG001,"ENRG Additional C1","Opus Energy Renewables Limited",EVENERGY,S,"",_C,"LE Distribution","DEFAULT__C",,C,0,4,0,.5368,0,2.147,F,T,F,,01/03/15,F,F
2__CENRG002,"ENRGC2","Opus Energy Renewables Limited",EVENERGY,S,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5368,0,0,F,T,F,,01/03/15,F,F
2__CEPHH000,"2__CEPHH000","Economy Power",ECON1,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5368,0,0,F,T,F,,01/03/15,,F
2__CEURO000,"2__CEURO000","Robin Hood Energy Limited",EUROPA,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5368,0,0,F,T,F,,01/03/15,,F
2__CFNRG000,"2__CFNRG000","Farmoor Energy Limited",FRENERGY,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,-20.72,.5368,-11.122,0,F,T,F,,01/03/15,,F
2__CFOUR000,"2__CFOUR000","IPM Energy Retail Ltd",FOUR,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5368,0,0,F,T,F,,01/03/15,,F
2__CFRST000,"2__CFRST000","First Utility Limited",FRST01,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,-51.372,.5201,-26.719,0,F,T,F,,17/04/15,,F
2__CFSEN000,"2__CFSEN000","F & S Energy Ltd",FSE0001,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.376,0,0,F,T,F,,01/03/15,,F
2__CGANY000,"2__CGANY000","LOCO2 Energy Supply Limited",GANYMEDE,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,-2.8,.5368,-1.503,0,F,T,F,,01/03/15,,F
2__CGETW000,"2__CGETW000","Utilita Energy Limited",UTILITA,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,-4,.4563,-1.825,0,F,T,F,,01/03/15,,F
2__CGMTR000,"2__CGMTR000","Gazprom M & T Retail Ltd",GMTR,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,-39.582,.7046,-27.889,0,F,T,F,,01/03/15,,F
2__CGNRG000,"2__CGNRG000","Garsington Energy Ltd",GRENERGY,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,-7.9,.6496,-5.132,0,F,T,F,,01/03/15,,F
2__CHAVE000,"2__CHAVE000","Haven Power Ltd",HAVEN,G,"LON-HVN01",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5368,0,0,F,T,T,,01/03/15,,F
2__CHOLB000,"2__CHOLB000","Holborn Energy Limited",HOLBORN,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5368,0,0,F,T,F,,01/03/15,,F
2__CHPOW000,"2__CHPOW000","Haven Power Ltd",HAVEN,G,"LON-HPW01",_C,"LE Distribution","DEFAULT__C",,C,0,0,-175.4,.6582,-115.448,0,F,T,T,,08/04/15,F,F
2__CHUDS000,"2__CHUDS000","Hudson Energy Supply UK Ltd",AMPERE,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,-18,.6378,-11.48,0,F,T,F,,01/03/15,,F
2__CHYDE000,"SSE SBMU1 - London GSPG","SSE Energy Supply Limited",SSE,G,"LON-SSE01",_C,"LE Distribution","DEFAULT__C",,C,0,0,-90,.5852,-52.668,0,F,T,T,,27/03/15,,F
2__CIMPO000,"2__CIMPO000","SSE Energy Supply Limited",SSE,G,"LON-ATL01",_C,"LE Distribution","DEFAULT__C",,C,0,0,-2,.5368,-1.074,0,F,T,F,,01/03/15,,F
2__CIMPX000,"2__CIMPX000","INEOS Chlor Energy LTD",IMPX,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5368,0,0,F,T,F,,01/03/15,,F
2__CINDE000,"INDE LONDON","Npower Direct Limited",NITTWO01,G,"LON-INE01",_C,"LE Distribution","DEFAULT__C",,C,0,0,-60.5692,.5047,-30.569,0,F,T,T,,01/03/15,,F
2__CIRID000,"2__CIRID000","PFP Energy Supplies Limited",IRIDIUM,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5368,0,0,F,T,F,,01/03/15,,F
2__CJERE000,"2__CJERE000","Hudson Energy Supply UK Ltd",AMPERE,G,"CJERE000",_C,"LE Distribution","DEFAULT__C",,C,0,0,-6,.5068,-3.041,0,F,T,F,,01/03/15,,F
2__CJETS000,"2__CJETS000","Tempus Energy Supply Limited",JETSTREA,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5368,0,0,F,T,F,,01/03/15,,F
2__CKENS000,"2__CKENS000","Kensington Power Limited",KENSINGT,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5368,0,0,F,T,F,,01/03/15,,F
